Series Name,Series Code,Country Name,Country Code,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Curacao,CUW,0.612608577,-0.138917069,-0.794106769,-1.138838621,0.278694931,-0.986569701,-1.73976542,-2.166131078,-3.4,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cyprus,CYP,0.401437941,-3.446822086,-6.553078255,-1.829309109,3.21856901,6.438058481,5.154777146,5.240747828,3.075791962,-5.103479519
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Czech Republic,CZE,1.760359624,-0.785004299,-0.045903674,2.262102897,5.388380838,2.53728452,5.168724304,3.198656101,2.313605202,-5.602303764
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Denmark,DNK,1.336777767,0.226499792,0.933340972,1.619393811,2.342591108,3.245956985,2.821736341,2.175646389,2.849514441,-2.733288945
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Djibouti,DJI,..,..,..,7.061543242,7.696085576,6.652650372,5.403099843,8.407662666,7.770497257,0.5
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominica,DMA,-0.223550688,-1.059000243,-0.999940631,4.447947365,-2.691108924,2.556494913,-6.79942797,2.29808023,3.459333649,-16.70916029
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominican Republic,DOM,3.133423003,2.717367897,4.875205093,7.05046369,6.927018772,6.659200263,4.666704677,6.982527585,5.05216802,-6.720239373
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ecuador,ECU,7.868140919,5.641962067,4.946511267,3.788868549,0.098872608,-1.226383985,2.368386526,1.289291933,0.012105103,-7.750123377
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Egypt, Arab Rep.",EGY,1.764571949,2.226199797,2.185466054,2.91591188,4.372019078,4.346643456,4.181221,5.314121037,5.557683888,3.569669475
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,El Salvador,SLV,3.815356138,2.814342809,2.235684893,1.711314783,2.39746263,2.541545026,2.252358774,2.412371287,2.635146667,-7.943984613
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Equatorial Guinea,GNQ,6.52392363,8.312871844,-4.133198501,0.415066302,-9.110041149,-8.816417232,-5.667502957,-6.236550982,-5.978936905,-4.893356474
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Eritrea,ERI,8.679800101,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Estonia,EST,7.426671578,3.110237736,1.346184732,2.987324825,1.844886677,3.187817083,5.49915471,4.355464765,4.996443785,-2.932248056
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Eswatini,SWZ,2.247229761,5.391309307,3.862271882,0.913196495,2.203324126,1.100718394,2.026570236,2.371609694,2.243919525,-1.637027507
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ethiopia,ETH,11.17829623,8.647811633,10.58227005,10.25749296,10.39246302,9.433482658,9.564189643,6.816147797,8.364085699,6.056617792
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Fiji,FJI,2.705143029,1.411314382,4.73421949,5.603141161,4.502018108,2.444752967,5.353631074,3.812637219,-0.4453347,-19.04875649
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Finland,FIN,2.547664838,-1.397545728,-0.901696316,-0.364908157,0.543659212,2.811457767,3.19240963,1.311835053,1.272842506,-2.773576706
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,France,FRA,2.192700633,0.313134751,0.576326675,0.956183052,1.112912341,1.095464404,2.291419994,1.792863927,1.50859403,-8.114907097
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Gabon,GAB,7.091753343,5.251076918,5.638699003,4.314964441,3.878899395,2.091442208,0.472642031,0.842950946,3.944946204,-1.323936553
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Gambia, The",GMB,-8.130444223,5.241569246,2.87276879,-1.407382495,4.058073804,1.943359655,4.822611249,7.234890333,6.056765744,0
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Georgia,GEO,7.399999867,6.369008306,3.621305352,4.431924823,3.02220738,2.90643878,4.842603225,4.842919885,4.982350475,-6.159672928
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Germany,DEU,3.925192705,0.418497594,0.437591303,2.209543431,1.491931528,2.229999868,2.601976005,1.267995232,0.555450888,-4.89654545
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ghana,GHA,14.04712363,9.292789405,7.312525007,2.856240199,2.12075931,3.373465725,8.128894916,6.200077672,6.507774788,0.414443468
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Greece,GRC,-10.14931457,-7.082353942,-2.741772076,0.698145275,-0.411901538,-0.489852889,1.280824834,1.558977652,1.856675112,-8.247736115
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Greenland,GRL,-0.496519392,1.39419336,-1.298280693,4.742135673,-2.529318024,4.68195411,0.468546638,3.218027331,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Grenada,GRD,0.764976824,-1.155143735,2.351418773,7.344076522,6.443143733,3.735614132,4.442740288,4.141152838,1.981554122,-11.23075823
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guam,GUM,0.077654824,2.13385063,1.690408357,1.793051924,0.825688073,0.181983621,0.890099909,-0.900252071,1.980377907,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guatemala,GTM,4.163906883,2.974708568,3.694819199,4.443977583,4.092170816,2.677802555,3.079851491,3.322097997,3.866856575,-1.519328029
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guinea,GIN,5.612108175,5.915288884,3.945683805,3.696541843,3.825921667,10.82062144,10.30000049,6.358491927,5.646175568,6.988559971
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guinea-Bissau,GNB,8.084779734,-1.712683012,3.255904265,0.964560751,6.134082941,6.262805638,5.919176626,1.283736703,4.499999992,-2.399999999
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Guyana,GUY,5.339206232,5.382259989,3.653298082,1.686400111,0.687398061,3.807483433,3.734494656,4.440980724,5.352830787,43.47951463
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Haiti,HTI,6.154225158,0.553166536,3.085008621,3.401777226,1.616915115,1.722544838,2.286127252,1.667826664,-1.68198513,-3.373750496
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Honduras,HND,3.835690662,4.128687749,2.791559757,3.058080562,3.840079971,3.892972197,4.842913911,3.84499477,2.653066255,-8.964760184
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Hong Kong SAR, China",HKG,4.814682268,1.700325218,3.101546766,2.762376595,2.387802316,2.169494388,3.791005986,2.846447939,-1.67975617,-6.081467784
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Hungary,HUN,1.937107794,-1.380623328,1.860751624,4.228950735,3.819428379,2.139995712,4.316780987,5.399709209,4.641297075,-4.956748517
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Iceland,ISL,1.845779156,1.063636607,4.55246032,1.687215018,4.436663719,6.303687107,4.194948829,4.714813788,2.569012001,-6.649105413
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,India,IND,5.241315001,5.456388753,6.386106401,7.410227605,7.996253786,8.256305502,6.795383419,6.532989011,4.041554187,-7.964610411
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Indonesia,IDN,6.169784208,6.030050653,5.557263689,5.006668426,4.8763223,5.033069183,5.069785901,5.17429154,5.018159715,-2.069543499
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Iran, Islamic Rep.",IRN,2.645717918,-7.44455703,-0.194073471,4.60341888,-1.32064512,13.39624262,3.755196452,-6.025971803,-6.78422367,1.66179376
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Iraq,IRQ,7.5464712,13.93643017,7.628571185,0.19701671,4.722864019,13.78737302,-1.753660845,-1.213963399,4.445049635,-10.36509018
