Series Name,Series Code,Country Name,Country Code,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Population growth (annual %),SP.POP.GROW,Cameroon,CMR,2.74047938,2.731249489,2.71824869,2.701524614,2.681848111,2.660502066,2.637754334,2.612284161,2.584178982,2.554309999
Population growth (annual %),SP.POP.GROW,Canada,CAN,0.978697787,1.085817263,1.056591259,1.005337579,0.746339478,1.132348655,1.199682154,1.412548033,1.4150147,1.089591487
Population growth (annual %),SP.POP.GROW,Cayman Islands,CYM,2.103980744,1.85900595,1.631714308,1.515167957,1.424527838,1.356580324,1.298987665,1.238706903,1.201997124,1.181634344
Population growth (annual %),SP.POP.GROW,Central African Republic,CAF,0.723967673,0.401398611,0.259647553,0.364133903,0.647515777,0.985784079,1.277483497,1.519117467,1.674661628,1.766844992
Population growth (annual %),SP.POP.GROW,Chad,TCD,3.363538247,3.370767564,3.351068934,3.296899421,3.221999844,3.143932997,3.077506736,3.023504548,2.986130147,2.95935371
Population growth (annual %),SP.POP.GROW,Channel Islands,CHI,0.793249105,0.656884925,0.607833549,0.652921811,0.776952806,0.923845528,1.03937906,1.0791408,1.031634777,0.921644208
Population growth (annual %),SP.POP.GROW,Chile,CHL,0.99751484,0.96308,0.978805917,1.061178671,1.177717857,1.325206878,1.425141421,1.391064233,1.182932566,0.862530028
Population growth (annual %),SP.POP.GROW,China,CHN,0.479150454,0.487231118,0.493709634,0.506311592,0.508136747,0.541478512,0.559121331,0.455899679,0.357291063,0.314091093
Population growth (annual %),SP.POP.GROW,Colombia,COL,0.968365031,0.900335047,0.906920982,1.01048975,1.170445199,1.367649952,1.513747435,1.524235944,1.356788043,1.073767493
Population growth (annual %),SP.POP.GROW,Comoros,COM,2.418267863,2.417131148,2.408508535,2.382548316,2.348455985,2.309273696,2.27324455,2.239416344,2.206465058,2.174355026
Population growth (annual %),SP.POP.GROW,"Congo, Dem. Rep.",COD,3.337675974,3.33757067,3.33135585,3.319678158,3.302819182,3.282934175,3.258505772,3.226698861,3.187086265,3.142651608
Population growth (annual %),SP.POP.GROW,"Congo, Rep.",COG,2.794272642,2.590925272,2.465044708,2.440535492,2.483756987,2.53956659,2.570670576,2.581720867,2.562826461,2.525009828
Population growth (annual %),SP.POP.GROW,Costa Rica,CRI,1.20983529,1.178352346,1.147570301,1.117264454,1.087098543,1.057366054,1.02787999,0.99480206,0.957865009,0.918059925
Population growth (annual %),SP.POP.GROW,Cote d'Ivoire,CIV,2.38552681,2.435943204,2.47667885,2.50449559,2.522164778,2.536128605,2.54778157,2.552322341,2.549387092,2.540584565
Population growth (annual %),SP.POP.GROW,Croatia,HRV,-0.345264228,-0.305655945,-0.278509063,-0.407343185,-0.824099164,-0.698383457,-1.200610165,-0.893486928,-0.554146739,-0.445069569
Population growth (annual %),SP.POP.GROW,Cuba,CUB,0.096498599,0.181748047,0.227242233,0.214142579,0.157902542,0.09118317,0.036578757,-0.009780662,-0.041126289,-0.060617563
Population growth (annual %),SP.POP.GROW,Curacao,CUW,1.420897663,0.829929595,1.133678907,1.347641396,1.319593903,1.060316441,0.319536038,-0.525178744,-1.196439518,-1.553534949
Population growth (annual %),SP.POP.GROW,Cyprus,CYP,1.09232382,0.903504248,0.774057448,0.734358832,0.751316386,0.789476882,0.808217946,0.808549298,0.779957016,0.730446921
Population growth (annual %),SP.POP.GROW,Czech Republic,CZE,0.206747667,0.139925656,0.033169946,0.105277582,0.196588748,0.192048416,0.265642664,0.334427262,0.393788864,0.252925088
Population growth (annual %),SP.POP.GROW,Denmark,DNK,0.411737855,0.376272243,0.416901361,0.507053283,0.70642385,0.780392644,0.643350904,0.495838926,0.358130916,0.291641177
Population growth (annual %),SP.POP.GROW,Djibouti,DJI,1.591305611,1.680251075,1.731198085,1.729669839,1.687131961,1.640628949,1.599741998,1.557868695,1.514559503,1.472834732
Population growth (annual %),SP.POP.GROW,Dominica,DMA,0.049369134,0.059210806,0.091566713,0.101329964,0.118088665,0.185286616,0.214335328,0.232028395,0.253775392,0.254522074
Population growth (annual %),SP.POP.GROW,Dominican Republic,DOM,1.210799761,1.192236521,1.174338199,1.157224998,1.1394833,1.122509799,1.10348624,1.078862009,1.046620579,1.009391083
Population growth (annual %),SP.POP.GROW,Ecuador,ECU,1.538757895,1.49891549,1.496899243,1.54370952,1.617938422,1.706874588,1.768502796,1.765652695,1.679172693,1.538741142
Population growth (annual %),SP.POP.GROW,"Egypt, Arab Rep.",EGY,2.113775596,2.214740995,2.26795426,2.259251359,2.207025339,2.145222268,2.090832668,2.033272399,1.976280224,1.920247637
Population growth (annual %),SP.POP.GROW,El Salvador,SLV,0.430677508,0.439491797,0.450320731,0.462504407,0.475379939,0.489163801,0.501983868,0.50927343,0.509699114,0.504663023
Population growth (annual %),SP.POP.GROW,Equatorial Guinea,GNQ,4.478446124,4.394052518,4.291884317,4.172280493,4.042896478,3.91079791,3.781106635,3.653340932,3.528840253,3.407619459
Population growth (annual %),SP.POP.GROW,Eritrea,ERI,1.363718869,..,..,..,..,..,..,..,..,..
Population growth (annual %),SP.POP.GROW,Estonia,EST,-0.303582824,-0.357944411,-0.355891803,-0.262256175,0.06555253,0.029112226,0.121070631,0.348039138,0.371554389,0.312947615
Population growth (annual %),SP.POP.GROW,Eswatini,SWZ,0.672762228,0.674567033,0.697837863,0.749729091,0.819991316,0.897738794,0.966059893,1.014213397,1.038265645,1.042422959
Population growth (annual %),SP.POP.GROW,Ethiopia,ETH,2.812613737,2.829627968,2.827014885,2.799924688,2.756111616,2.708072653,2.663414482,2.619969171,2.579697088,2.541386464
Population growth (annual %),SP.POP.GROW,Faroe Islands,FRO,0.025099877,0.05854189,0.121156432,0.133519724,0.187461001,0.245250985,0.317101997,0.353222226,0.370469891,0.385475452
Population growth (annual %),SP.POP.GROW,Fiji,FJI,0.421873731,0.186749844,0.062057001,0.097572305,0.251861864,0.433535157,0.577645837,0.684860282,0.729092657,0.72649263
Population growth (annual %),SP.POP.GROW,Finland,FIN,0.463558707,0.475809487,0.460723773,0.413560208,0.329383886,0.287421402,0.234670532,0.132641041,0.11019169,0.164906516
Population growth (annual %),SP.POP.GROW,France,FRA,0.483675544,0.483998961,0.514773829,0.473706908,0.35556924,0.263868789,0.290202116,0.274451849,0.218824149,0.211906588
Population growth (annual %),SP.POP.GROW,French Polynesia,PYF,0.469156586,0.481837052,0.495804118,0.509552892,0.516123547,0.532049201,0.556400387,0.565206884,0.578860345,0.578020814
Population growth (annual %),SP.POP.GROW,Gabon,GAB,3.656322234,3.788583795,3.779411424,3.606623054,3.335251073,3.043638018,2.795874594,2.603486796,2.484043179,2.416957226
